text_id,source_type,title,author,year,raw_text
BL-DT-1867,historical_record,The Dodo: Extinction and Memory,Dr. Fatima Al-Rashid,1903,"<span>The​ dodo, native to Mauritius and extinct by the 1680s, survives in  the​ collections of  the​ Natural History Museum as a handful of bones and a  single preserved head</span>. Its disappearance has become a universal symbol of human-caused extinction.

BL Digital Collections | Catalogue Ref: BL/MS/1234 | Page 154"
BL-DT-1868,historical_record,The Royal Academy of Arts,Dr. Robert Fitzroy-Campbell,1998,"[Digitised by the British Library, 2021]

The Royal Academy of Arts, founded in 1768, provided a framework for artistic education and exhibition in Britain. <em>Its annual Summer Exhibition, still held today, offered artists a crucial opportunity to display their work and attract patrons.</em> For enquiries contact research@humanities.ox.ac.uk"
BL-DT-1869,manuscript,The Gothic Novel,Dr. Fatima Al-Rashid,1975,"The Gothic novel emerged in the late eighteenth century with Horace Walpole's The Castle of Otranto and reached its zenith with Ann Radcliffe's The Mysteries of Udolpho. <span>The genre's preoccupation with ruins, secrets, and the supernatural reflected anxieties about the pace of social change.</span>"
BL-DT-1870,manuscript,Public Health Legislation in Victorian Britain,Prof. James Hartley,1962,"The Public Health Act of 1875 consolidated decades of sanitary legislation, requiring local authorities to provide clean water, sewerage, and refuse collection. It marked a decisive shift towards government intervention in matters previously left to individual initiative.

BL Digital Collections | Catalogue Ref: BL/EG/9012 | Page 68"
BL-DT-1871,exhibition_guide,The English Renaissance in Literature and Music,Dr. Oluwaseun Adeyemi,1970,"The English Renaissance saw a flowering of literature, music, and architecture. <p>The poetry of Edmund Spenser, the music of Thomas Tallis, and the great prodigy houses of the Elizabethan era all drew on Continental influences while developing a distinctively English character.</p>"
BL-DT-1872,exhibition_guide,Hans Sloane and the Origins of the British Museum,Prof. George Stephenson-Wright,1927,"Sir Hans Sloane's collection of natural curiosities, bequeathed to the nation in 1753, formed the nucleus of​ what would become both the British Museum and the Natural History  Museum. His catalogue of Jamaican plants remains a foundational text of tropical botany."
BL-DT-1873,manuscript,The Royal Society and the Birth of Modern Science,Prof. Sarah Llewellyn,1962,"The Royal Society, founded in 1660, provided a forum for the exchange of scientific ideas through its meetings and its journal, the Philosophical Transactions. <em>Early fellows included Newton, Hooke, Boyle, and Wren, though the society also admitted gentlemen amateurs.</em>"
BL-DT-1874,letter,The Elgin Marbles Controversy,Prof. Margaret Cavendish-Scott,1940,"<span>The Elgin Marbles, removed from the Parthenon by Lord Elgin in the early nineteenth century, remain a source of diplomatic tension between Britain and Greece</span>. Their display in the British Museum raises ongoing questions about the ethics of cultural property and repatriation."
BL-DT-1875,letter,The Great Exhibition of 1851,Prof. George Stephenson-Wright,1985,"The Great Exhibition of 1851, housed in  Joseph  Paxton's Crystal Palace in Hyde​ Park, showcased the​ industrial might of the British Empire. Over six​ million visitors marvelled at machinery, raw​ materials, and manufactured goods from around the world."
BL-DT-1876,manuscript,The Feudal System in Post-Conquest England,Prof. George Stephenson-Wright,1976,"<span>The feudal system in England following the Norman Conquest of 1066 fundamentally restructured land ownership</span>. William the Conqueror distributed vast estates to his loyal barons, who in turn granted smaller holdings to knights in exchange for military service. This hierarchical arrangement persisted for centuries and shaped the English countryside as we know it today. For enquiries contact a.patel@ucl.ac.uk"
BL-DT-1877,historical_record,South Kensington and the Legacy of 1851,Dr. Benjamin Ashworth,1979,"The Great Exhibition's profits funded the establishment of the South Kensington museums, including what would become the Victoria and Albert Museum and the Natural History Museum. Prince Albert's vision of a cultural quarter in South Kensington continues to shape London.

--- British Library Digitised Archive --- Page 51"
BL-DT-1878,manuscript,Milton's Paradise Lost,Prof. George Stephenson-Wright,1944,"John Milton's Paradise Lost, composed while the poet was blind and in political disgrace, retells the Biblical story of the Fall with extraordinary ambition and psychological depth. Its opening lines, invoking  the 'great  argument' to 'justify the ways of God   to men', remain among the most famous in English literature."
BL-DT-1879,exhibition_guide,Railway Time and the Standardisation of Clocks,Dr. Amara Osei,2022,"The expansion of the railway network in the 1840s and 1850s necessitated the standardisation of timekeeping across Britain. <span>Before railway time, each town kept its own local time based on the position of the sun</span>. Greenwich Mean Time was adopted nationally in 1880."
BL-DT-1880,research_paper,Victorian Collecting and Colonial Ethics,Prof. Sarah Llewellyn,1903,"Victorian naturalists were prolific collectors, and their expeditions to Africa, Asia, and South America yielded enormous quantities of specimens. The ethics of this collecting practice are now reconsidered, as many collections were assembled under colonial conditions."
BL-DT-1881,research_paper,Wool Trade and Prosperity in Medieval England,Dr. Fatima Al-Rashid,1947,"Trade routes connecting medieval England to the Continent​ ran​ through the  great wool towns of the Cotswolds and East Anglia. English wool was prized across Flanders and Italy, and the profits funded magnificent churches that still dominate the landscape of  Suffolk and  Norfolk."
BL-DT-1882,research_paper,The Peasants' Revolt of 1381,Prof. George Stephenson-Wright,1865,"The Peasants' Revolt of 1381, sparked by the imposition of a poll tax, saw rebels march on London under the leadership of Wat Tyler. They burned the Savoy Palace, opened the prisons, and brief1y held the capital before the revolt was suppressed through a mixture of concession and treachery."
BL-DT-1883,historical_record,The Victorian Census and the Urge to Classify,Dr. Oluwaseun Adeyemi,1899,"The  Victorian obsession with classification extended​ from the natural world to
 human society. The census, introduced in 1801 but  greatly expanded under Victoria, attempted to categorise every inhabitant by occupation, age, marital status, and place of birth."
BL-DT-1884,exhibition_guide,Manchester: Growth of an Industrial City,Prof. William Herschel-Morton,1949,"Manchester's population grew from around 25,000 in 1770 to over 300,000 by 1850. This explosive growth,  driven by the cotton industry, created immense​ challenges of sanitation, housing, and public ​ order that the existing institutions​​ of local government were ill-equipped to handle. Contact: 0207 946 0987"
BL-DT-1885,letter,The Great Stink and London's Sewers,Prof. William Herschel-Morton,1915,"The Great Stink of 1858 forced Parliament to act​ on London's sewage crisis. Joseph Bazalgette's ambitious network of intercepting sewers, completed in the 1870s, diverted waste downstream and​ transformed public health in the  capital."
BL-DT-1886,exhibition_guide,Brunel's Great Western Railway,Dr. Oluwaseun Adeyemi,1957,"Isambard Kingdom Brunel's Great Western Railway,​ completed in 1841, linked London to Bristol in just under  two hours. Brunel's insistence on a  broad gauge of seven feet offered a smoother ride but ultimately  lost out to George​ Stephenson's narrower standard.​"
BL-DT-1887,manuscript,Constable and the English Landscape,Dr. Oluwaseun Adeyemi,1971,"John Constable's landscapes of the Suffolk countryside, particularly The Hay Wain and Dedham Vale, established a tradition of English landscape painting rooted in direct observation. His cloud studies, painted en plein air, were pioneering exercises in atmospheric realism."
BL-DT-1888,letter,Factory Life and the Rhythm of Industrial Time,Dr. Thomas Blackwood,1895,"The factory system concentrated workers in purpose-built mills, fundamentally altering the rhythm of daily life. Clock time replaced seasonal time, the factory bell supplanted​ the church bell, and the​ distinction between home and workplace became absolute. For enquiries contact a.patel@ucl.ac.uk"
BL-DT-1889,research_paper,Child Labour and the Factory Acts,Dr. Benjamin Ashworth,1910,"BL Digital Collections | Catalogue Ref: BL/EG/9012 | Page 127

Child labour in the cotton mills of Lancashire prompted a series of Factory Acts beginning in 1833. The earliest legislation limited the working hours of children under thirteen, though enforcement remained patchy and evasion widespread for decades."
BL-DT-1890,exhibition_guide,Barbara Hepworth and British Modernism,Dr. Amara Osei,1972,"Barbara Hepworth's​ abstract sculptures,​ carved in wood and stone, explored the relationship between form, space, and landscape. <div>Working from her studio in St Ives, Cornwall, she developed a vocabulary of pierced and hollow forms that became synonymous with British modernism.</div>"
BL-DT-1891,letter,The Natural History Museum Collections,Prof. William Herschel-Morton,1986,"The Natural History Museum's collection of over eighty million  specimens includes fossils, minerals, botanical samples, and zoological preparations. Many were acquired during the great age of Victorian exploration​ and continue to support scientific research today."
